iShares Russell 2000 ETF
Fund Holdings as of,"Sep 11, 2025"
Inception Date,"May 22, 2000"
Shares Outstanding,"283,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"RLAY","RELAY THERAPEUTICS INC","Health Care","Equity","13,670,057.00","0.02","13,670,057.00","3,317,975.00","4.12","United States","NASDAQ","USD","1.00","USD","-"
"HRTG","HERITAGE INSURANCE HOLDINGS INC","Financials","Equity","13,638,679.92","0.02","13,638,679.92","571,134.00","23.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SENEA","SENECA FOODS CORP CLASS A","Consumer Staples","Equity","13,574,130.48","0.02","13,574,130.48","121,752.00","111.49","United States","NASDAQ","USD","1.00","USD","-"
"MCW","MISTER CAR WASH INC","Consumer Discretionary","Equity","13,564,472.64","0.02","13,564,472.64","2,457,332.00","5.52","United States","NASDAQ","USD","1.00","USD","-"
"TERN","TERNS PHARMACEUTICALS INC","Health Care","Equity","13,540,933.92","0.02","13,540,933.92","1,820,018.00","7.44","United States","NASDAQ","USD","1.00","USD","-"
"SHBI","SHORE BANCSHARES INC","Financials","Equity","13,544,019.60","0.02","13,544,019.60","787,443.00","17.20","United States","NASDAQ","USD","1.00","USD","-"
"PHLT","PERFORMANT HEALTHCARE INC","Health Care","Equity","13,520,411.89","0.02","13,520,411.89","1,758,181.00","7.69","United States","NASDAQ","USD","1.00","USD","-"
"SERV","SERVE ROBOTICS INC","Consumer Discretionary","Equity","13,474,252.80","0.02","13,474,252.80","1,181,952.00","11.40","United States","NASDAQ","USD","1.00","USD","-"
"SPFI","SOUTH PLAINS FINANCIAL INC","Financials","Equity","13,459,925.90","0.02","13,459,925.90","335,659.00","40.10","United States","NASDAQ","USD","1.00","USD","-"
"ALX","ALEXANDERS REIT INC","Real Estate","Equity","13,441,589.28","0.02","13,441,589.28","54,801.00","245.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BTBT","BIT DIGITAL INC","Information Technology","Equity","13,446,021.84","0.02","13,446,021.84","4,565,712.00","2.94","United States","NASDAQ","USD","1.00","USD","-"
"TSHA","TAYSHA GENE THERAPIES INC","Health Care","Equity","13,406,264.64","0.02","13,406,264.64","4,137,736.00","3.24","United States","NASDAQ","USD","1.00","USD","-"
"GRND","GRINDR INC","Communication","Equity","13,392,172.88","0.02","13,392,172.88","836,488.00","16.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NVGS","NAVIGATOR HOLDINGS LTD","Energy","Equity","13,392,767.52","0.02","13,392,767.52","808,742.00","16.56","United Kingdom","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SLDP","SOLID POWER INC CLASS A","Consumer Discretionary","Equity","13,391,104.16","0.02","13,391,104.16","3,638,887.00","3.68","United States","NASDAQ","USD","1.00","USD","-"
"KROS","KEROS THERAPEUTICS INC","Health Care","Equity","13,364,606.08","0.02","13,364,606.08","848,008.00","15.76","United States","NASDAQ","USD","1.00","USD","-"
"FISI","FINANCIAL INSTITUTIONS INC","Financials","Equity","13,345,965.60","0.02","13,345,965.60","489,940.00","27.24","United States","NASDAQ","USD","1.00","USD","-"
"WLFC","WILLIS LEASE FINANCE CORP","Industrials","Equity","13,305,852.00","0.02","13,305,852.00","88,200.00","150.86","United States","NASDAQ","USD","1.00","USD","-"
"MNRO","MONRO INC","Consumer Discretionary","Equity","13,274,848.62","0.02","13,274,848.62","744,941.00","17.82","United States","NASDAQ","USD","1.00","USD","-"
"CLMB","CLIMB GLOBAL SOLUTIONS INC","Information Technology","Equity","13,221,192.78","0.02","13,221,192.78","101,242.00","130.59","United States","NASDAQ","USD","1.00","USD","-"
"RZLT","REZOLUTE INC","Health Care","Equity","13,190,939.78","0.02","13,190,939.78","1,655,074.00","7.97","United States","NASDAQ","USD","1.00","USD","-"
"TCBX","THIRD COAST BANCSHARES INC","Financials","Equity","13,149,463.90","0.02","13,149,463.90","329,974.00","39.85","United States","NASDAQ","USD","1.00","USD","-"
"TNGX","TANGO THERAPEUTICS INC","Health Care","Equity","13,145,454.00","0.02","13,145,454.00","1,921,850.00","6.84","United States","NASDAQ","USD","1.00","USD","-"
"DAWN","DAY ONE BIOPHARMACEUTICALS INC","Health Care","Equity","13,127,569.29","0.02","13,127,569.29","1,781,217.00","7.37","United States","NASDAQ","USD","1.00","USD","-"
"HCKT","HACKETT GROUP INC","Information Technology","Equity","13,114,954.38","0.02","13,114,954.38","616,594.00","21.27","United States","NASDAQ","USD","1.00","USD","-"
"HNRG","HALLADOR ENERGY","Utilities","Equity","13,105,216.29","0.02","13,105,216.29","765,939.00","17.11","United States","NASDAQ","USD","1.00","USD","-"
"ZIMV","ZIMVIE INC","Health Care","Equity","13,111,820.16","0.02","13,111,820.16","694,482.00","18.88","United States","NASDAQ","USD","1.00","USD","-"
"FLNC","FLUENCE ENERGY INC CLASS A","Industrials","Equity","13,065,792.26","0.02","13,065,792.26","1,882,679.00","6.94","United States","NASDAQ","USD","1.00","USD","-"
"NWPX","NWPX INFRASTRUCTURE INC","Industrials","Equity","13,039,779.24","0.02","13,039,779.24","244,557.00","53.32","United States","NASDAQ","USD","1.00","USD","-"
"AROW","ARROW FINANCIAL CORP","Financials","Equity","13,031,410.86","0.02","13,031,410.86","443,547.00","29.38","United States","NASDAQ","USD","1.00","USD","-"
"CAL","CALERES INC","Consumer Discretionary","Equity","13,015,453.50","0.02","13,015,453.50","826,378.00","15.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TBPH","THERAVANCE BIOPHARMA INC","Health Care","Equity","12,996,888.60","0.02","12,996,888.60","948,678.00","13.70","United States","NASDAQ","USD","1.00","USD","-"
"GTN","GRAY MEDIA INC","Communication","Equity","12,963,079.07","0.02","12,963,079.07","2,208,361.00","5.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LIND","LINDBLAD EXPEDITIONS HOLDINGS INC","Consumer Discretionary","Equity","12,949,353.39","0.02","12,949,353.39","943,143.00","13.73","United States","NASDAQ","USD","1.00","USD","-"
"GDYN","GRID DYNAMICS HOLDINGS INC CLASS A","Information Technology","Equity","12,932,389.20","0.02","12,932,389.20","1,666,545.00","7.76","United States","NASDAQ","USD","1.00","USD","-"
"NRIM","NORTHRIM BANCORP INC","Financials","Equity","12,929,842.95","0.02","12,929,842.95","140,313.00","92.15","United States","NASDAQ","USD","1.00","USD","-"
"CMBT","CMB.TECH NV","Energy","Equity","12,898,513.04","0.02","12,898,513.04","1,375,108.00","9.38","Belgium","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KRUS","KURA SUSHI USA INC","Consumer Discretionary","Equity","12,873,579.32","0.02","12,873,579.32","155,066.00","83.02","United States","NASDAQ","USD","1.00","USD","-"
"ALRS","ALERUS FINANCIAL CORP","Financials","Equity","12,862,353.71","0.02","12,862,353.71","563,891.00","22.81","United States","NASDAQ","USD","1.00","USD","-"
"GSM","FERROGLOBE PLC","Materials","Equity","12,848,594.52","0.02","12,848,594.52","3,016,102.00","4.26","United States","NASDAQ","USD","1.00","USD","-"
"GHM","GRAHAM CORP","Industrials","Equity","12,830,203.10","0.02","12,830,203.10","258,830.00","49.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ARVN","ARVINAS INC","Health Care","Equity","12,821,645.76","0.02","12,821,645.76","1,641,696.00","7.81","United States","NASDAQ","USD","1.00","USD","-"
"OPK","OPKO HEALTH INC","Health Care","Equity","12,762,881.56","0.02","12,762,881.56","8,925,092.00","1.43","United States","NASDAQ","USD","1.00","USD","-"
"BLZE","BACKBLAZE INC CLASS A","Information Technology","Equity","12,708,488.32","0.02","12,708,488.32","1,343,392.00","9.46","United States","NASDAQ","USD","1.00","USD","-"
"PHAT","PHATHOM PHARMACEUTICALS INC","Health Care","Equity","12,691,039.50","0.02","12,691,039.50","1,052,325.00","12.06","United States","NASDAQ","USD","1.00","USD","-"
"HZO","MARINEMAX INC","Consumer Discretionary","Equity","12,680,392.31","0.02","12,680,392.31","475,099.00","26.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HONE","HARBORONE BANCORP INC","Financials","Equity","12,654,295.58","0.02","12,654,295.58","968,194.00","13.07","United States","NASDAQ","USD","1.00","USD","-"
"NAGE","NIAGEN BIOSCIENCE INC","Health Care","Equity","12,648,020.06","0.02","12,648,020.06","1,314,763.00","9.62","United States","NASDAQ","USD","1.00","USD","-"
"SSTK","SHUTTERSTOCK INC","Communication","Equity","12,599,541.45","0.02","12,599,541.45","595,723.00","21.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PKST","PEAKSTONE REALTY TRUST CLASS E","Real Estate","Equity","12,583,656.25","0.02","12,583,656.25","915,175.00","13.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CWCO","CONSOLIDATED WATER LTD","Utilities","Equity","12,558,248.04","0.02","12,558,248.04","374,426.00","33.54","United States","NASDAQ","USD","1.00","USD","-"
"VSTS","VESTIS CORP","Industrials","Equity","12,538,697.28","0.02","12,538,697.28","2,875,848.00","4.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PGC","PEAPACK GLADSTONE FINANCIAL CORP","Financials","Equity","12,484,676.64","0.02","12,484,676.64","423,784.00","29.46","United States","NASDAQ","USD","1.00","USD","-"
"PFIS","PEOPLES FINANCIAL SERVICES CORP","Financials","Equity","12,486,872.16","0.02","12,486,872.16","233,968.00","53.37","United States","NASDAQ","USD","1.00","USD","-"
"EVGO","EVGO INC CLASS A","Consumer Discretionary","Equity","12,478,043.04","0.02","12,478,043.04","3,167,016.00","3.94","United States","NASDAQ","USD","1.00","USD","-"
"GMRE","GLOBAL MEDICAL REIT INC","Real Estate","Equity","12,463,911.28","0.02","12,463,911.28","1,631,402.00","7.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTO","CTO REALTY GROWTH INC","Real Estate","Equity","12,459,969.48","0.02","12,459,969.48","751,506.00","16.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMBP","ARDAGH METAL PACKAGING SA","Materials","Equity","12,434,593.00","0.02","12,434,593.00","3,473,350.00","3.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NGVC","NATURAL GROCERS BY VITAMIN COTTAGE","Consumer Staples","Equity","12,278,671.92","0.02","12,278,671.92","323,208.00","37.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTEV","CLARITEV CORP CLASS A","Health Care","Equity","12,273,263.68","0.02","12,273,263.68","199,112.00","61.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VTLE","VITAL ENERGY INC","Energy","Equity","12,260,610.40","0.02","12,260,610.40","731,540.00","16.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ASPI","ASP ISOTOPES INC","Materials","Equity","12,230,589.65","0.02","12,230,589.65","1,413,941.00","8.65","United States","NASDAQ","USD","1.00","USD","-"
"ORIC","ORIC PHARMACEUTICALS INC","Health Care","Equity","12,223,635.90","0.02","12,223,635.90","1,125,565.00","10.86","United States","NASDAQ","USD","1.00","USD","-"
"PLPC","PREFORMED LINE PRODUCTS","Industrials","Equity","12,208,774.16","0.02","12,208,774.16","61,468.00","198.62","United States","NASDAQ","USD","1.00","USD","-"
"CODI","COMPASS DIVERSIFIED","Financials","Equity","12,193,334.48","0.02","12,193,334.48","1,698,236.00","7.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BMBL","BUMBLE INC CLASS A","Communication","Equity","12,170,823.75","0.02","12,170,823.75","1,803,085.00","6.75","United States","NASDAQ","USD","1.00","USD","-"
"JBSS","JOHN B SANFILIPPO AND SON INC","Consumer Staples","Equity","12,174,673.10","0.02","12,174,673.10","190,378.00","63.95","United States","NASDAQ","USD","1.00","USD","-"
"BKSY","BLACKSKY TECHNOLOGY INC CLASS A","Industrials","Equity","12,159,627.09","0.02","12,159,627.09","699,231.00","17.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FSUN","FIRSTSUN CAPITAL BANCORP","Financials","Equity","12,141,054.66","0.02","12,141,054.66","315,434.00","38.49","United States","NASDAQ","USD","1.00","USD","-"
"THRY","THRYV HOLDINGS INC","Communication","Equity","12,123,463.08","0.02","12,123,463.08","933,292.00","12.99","United States","NASDAQ","USD","1.00","USD","-"
"AEVA","AEVA TECHNOLOGIES INC","Information Technology","Equity","12,110,176.65","0.02","12,110,176.65","764,049.00","15.85","United States","NASDAQ","USD","1.00","USD","-"
"GDEN","GOLDEN ENTERTAINMENT INC","Consumer Discretionary","Equity","12,096,413.22","0.02","12,096,413.22","487,562.00","24.81","United States","NASDAQ","USD","1.00","USD","-"
"CTKB","CYTEK BIOSCIENCES INC","Health Care","Equity","12,010,837.09","0.02","12,010,837.09","2,908,193.00","4.13","United States","NASDAQ","USD","1.00","USD","-"
"AMRK","A MARK PRECIOUS METALS INC","Consumer Discretionary","Equity","12,010,952.46","0.02","12,010,952.46","480,246.00","25.01","United States","NASDAQ","USD","1.00","USD","-"
"CARE","CARTER BANKSHARES INC","Financials","Equity","11,948,222.90","0.02","11,948,222.90","597,710.00","19.99","United States","NASDAQ","USD","1.00","USD","-"
"VREX","VAREX IMAGING CORP","Health Care","Equity","11,951,915.50","0.02","11,951,915.50","1,039,297.00","11.50","United States","NASDAQ","USD","1.00","USD","-"
"PSFE","PAYSAFE LTD","Financials","Equity","11,934,316.80","0.02","11,934,316.80","828,772.00","14.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OLMA","OLEMA PHARMACEUTICALS INC","Health Care","Equity","11,928,864.00","0.02","11,928,864.00","1,491,108.00","8.00","United States","NASDAQ","USD","1.00","USD","-"
"NFBK","NORTHFIELD BANCORP INC","Financials","Equity","11,915,499.68","0.02","11,915,499.68","994,616.00","11.98","United States","NASDAQ","USD","1.00","USD","-"
"FPI","FARMLAND PARTNERS INC","Real Estate","Equity","11,869,406.64","0.02","11,869,406.64","1,086,942.00","10.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NLOP","NET LEASE OFFICE PROPERTIES","Real Estate","Equity","11,861,844.96","0.02","11,861,844.96","407,064.00","29.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WNC","WABASH NATIONAL CORP","Industrials","Equity","11,793,737.22","0.02","11,793,737.22","1,022,874.00","11.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APPS","DIGITAL TURBINE INC","Information Technology","Equity","11,711,598.48","0.02","11,711,598.48","2,568,333.00","4.56","United States","NASDAQ","USD","1.00","USD","-"
"CVGW","CALAVO GROWERS INC","Consumer Staples","Equity","11,668,999.28","0.02","11,668,999.28","420,353.00","27.76","United States","NASDAQ","USD","1.00","USD","-"
"RPAY","REPAY HOLDINGS CORP CLASS A","Financials","Equity","11,671,641.12","0.02","11,671,641.12","1,971,561.00","5.92","United States","NASDAQ","USD","1.00","USD","-"
"VIR","VIR BIOTECHNOLOGY INC","Health Care","Equity","11,638,847.23","0.02","11,638,847.23","2,225,401.00","5.23","United States","NASDAQ","USD","1.00","USD","-"
"ULCC","FRONTIER GROUP HOLDINGS INC","Industrials","Equity","11,578,470.16","0.02","11,578,470.16","2,152,132.00","5.38","United States","NASDAQ","USD","1.00","USD","-"
"FLGT","FULGENT GENETICS INC","Health Care","Equity","11,557,495.50","0.02","11,557,495.50","519,438.00","22.25","United States","NASDAQ","USD","1.00","USD","-"
"ARCT","ARCTURUS THERAPEUTICS HOLDINGS INC","Health Care","Equity","11,519,081.20","0.02","11,519,081.20","638,530.00","18.04","United States","NASDAQ","USD","1.00","USD","-"
"MITK","MITEK SYSTEMS INC","Information Technology","Equity","11,504,922.62","0.02","11,504,922.62","1,099,897.00","10.46","United States","NASDAQ","USD","1.00","USD","-"
"SVRA","SAVARA INC","Health Care","Equity","11,467,712.91","0.02","11,467,712.91","3,194,349.00","3.59","United States","NASDAQ","USD","1.00","USD","-"
"WEAV","WEAVE COMMUNICATIONS INC","Information Technology","Equity","11,459,889.21","0.02","11,459,889.21","1,434,279.00","7.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SITC","SITE CENTERS CORP","Real Estate","Equity","11,453,552.67","0.02","11,453,552.67","1,268,389.00","9.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CYRX","CRYOPORT INC","Health Care","Equity","11,456,180.98","0.02","11,456,180.98","1,209,734.00","9.47","United States","NASDAQ","USD","1.00","USD","-"
"SVC","SERVICE PROPERTIES TRUST","Real Estate","Equity","11,429,778.69","0.02","11,429,778.69","3,927,759.00","2.91","United States","NASDAQ","USD","1.00","USD","-"
"BOW","BOWHEAD SPECIALTY HOLDINGS INC","Financials","Equity","11,416,945.00","0.02","11,416,945.00","395,050.00","28.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CNDT","CONDUENT INC","Industrials","Equity","11,412,027.80","0.02","11,412,027.80","3,935,182.00","2.90","United States","NASDAQ","USD","1.00","USD","-"
"ATYR","ATYR PHARMA INC","Health Care","Equity","11,364,771.78","0.02","11,364,771.78","2,160,603.00","5.26","United States","NASDAQ","USD","1.00","USD","-"
"MLR","MILLER INDUSTRIES INC","Industrials","Equity","11,320,048.16","0.02","11,320,048.16","275,293.00","41.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ETON","ETON PHARMACEUTCIALS INC","Health Care","Equity","11,290,956.39","0.02","11,290,956.39","642,627.00","17.57","United States","NASDAQ","USD","1.00","USD","-"
"NRDS","NERDWALLET INC CLASS A","Financials","Equity","11,273,391.60","0.02","11,273,391.60","1,053,588.00","10.70","United States","NASDAQ","USD","1.00","USD","-"
"BSRR","SIERRA BANCORP","Financials","Equity","11,264,288.40","0.02","11,264,288.40","368,114.00","30.60","United States","NASDAQ","USD","1.00","USD","-"
"ANAB","ANAPTYSBIO INC","Health Care","Equity","11,243,601.60","0.02","11,243,601.60","484,638.00","23.20","United States","NASDAQ","USD","1.00","USD","-"
"SANA","SANA BIOTECHNOLOGY INC","Health Care","Equity","11,207,933.40","0.02","11,207,933.40","3,296,451.00","3.40","United States","NASDAQ","USD","1.00","USD","-"
"BAND","BANDWIDTH INC CLASS A","Communication","Equity","11,174,402.40","0.02","11,174,402.40","681,366.00","16.40","United States","NASDAQ","USD","1.00","USD","-"
