iShares Russell 1000 ETF
Fund Holdings as of,"Sep 11, 2025"
Inception Date,"May 15, 2000"
Shares Outstanding,"122,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Real Estate","Equity","6,328,600.60","0.01","6,328,600.60","62,167.00","101.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SCCO","SOUTHERN COPPER CORP","Materials","Equity","6,304,995.95","0.01","6,304,995.95","60,019.00","105.05","Peru","New York Stock Exchange Inc.","USD","1.00","USD","-"
"W","WAYFAIR INC CLASS A","Consumer Discretionary","Equity","6,301,800.96","0.01","6,301,800.96","69,888.00","90.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PLNT","PLANET FITNESS INC CLASS A","Consumer Discretionary","Equity","6,296,301.25","0.01","6,296,301.25","60,875.00","103.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LKQ","LKQ CORP","Consumer Discretionary","Equity","6,283,440.40","0.01","6,283,440.40","190,870.00","32.92","United States","NASDAQ","USD","1.00","USD","-"
"ZION","ZIONS BANCORPORATION","Financials","Equity","6,258,522.24","0.01","6,258,522.24","107,424.00","58.26","United States","NASDAQ","USD","1.00","USD","-"
"AVTR","AVANTOR INC","Health Care","Equity","6,245,294.38","0.01","6,245,294.38","480,038.00","13.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AOS","A O SMITH CORP","Industrials","Equity","6,245,806.60","0.01","6,245,806.60","84,062.00","74.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AAL","AMERICAN AIRLINES GROUP INC","Industrials","Equity","6,240,579.10","0.01","6,240,579.10","481,898.00","12.95","United States","NASDAQ","USD","1.00","USD","-"
"AWI","ARMSTRONG WORLD INDUSTRIES INC","Industrials","Equity","6,230,180.31","0.01","6,230,180.31","31,287.00","199.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TECH","BIO TECHNE CORP","Health Care","Equity","6,154,800.70","0.01","6,154,800.70","115,670.00","53.21","United States","NASDAQ","USD","1.00","USD","-"
"APA","APA CORP","Energy","Equity","6,132,327.90","0.01","6,132,327.90","266,855.00","22.98","United States","NASDAQ","USD","1.00","USD","-"
"BSY","BENTLEY SYSTEMS INC CLASS B","Information Technology","Equity","6,120,154.26","0.01","6,120,154.26","114,481.00","53.46","United States","NASDAQ","USD","1.00","USD","-"
"AA","ALCOA CORP","Materials","Equity","6,117,792.56","0.01","6,117,792.56","189,464.00","32.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TAP","MOLSON COORS BREWING CLASS B","Consumer Staples","Equity","6,108,185.51","0.01","6,108,185.51","124,327.00","49.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IVZ","INVESCO LTD","Financials","Equity","6,059,207.55","0.01","6,059,207.55","268,701.00","22.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Real Estate","Equity","6,050,361.28","0.01","6,050,361.28","215,392.00","28.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SAIA","SAIA INC","Industrials","Equity","6,044,660.76","0.01","6,044,660.76","19,142.00","315.78","United States","NASDAQ","USD","1.00","USD","-"
"DINO","HF SINCLAIR CORP","Energy","Equity","6,017,208.24","0.01","6,017,208.24","116,342.00","51.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RRC","RANGE RESOURCES CORP","Energy","Equity","6,013,317.40","0.01","6,013,317.40","170,930.00","35.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SSD","SIMPSON MANUFACTURING INC","Industrials","Equity","5,983,330.68","0.01","5,983,330.68","30,861.00","193.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTSI","MACOM TECHNOLOGY SOLUTIONS INC","Information Technology","Equity","5,965,126.77","0.01","5,965,126.77","45,511.00","131.07","United States","NASDAQ","USD","1.00","USD","-"
"MP","MP MATERIALS CORP CLASS A","Materials","Equity","5,937,741.15","0.01","5,937,741.15","94,205.00","63.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INGR","INGREDION INC","Consumer Staples","Equity","5,892,941.60","0.01","5,892,941.60","46,445.00","126.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PCOR","PROCORE TECHNOLOGIES INC","Information Technology","Equity","5,883,380.40","0.01","5,883,380.40","83,334.00","70.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QRVO","QORVO INC","Information Technology","Equity","5,884,498.07","0.01","5,884,498.07","67,121.00","87.67","United States","NASDAQ","USD","1.00","USD","-"
"NNN","NNN REIT INC","Real Estate","Equity","5,855,924.88","0.01","5,855,924.88","135,272.00","43.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TPG","TPG INC CLASS A","Financials","Equity","5,846,394.40","0.01","5,846,394.40","94,160.00","62.09","United States","NASDAQ","USD","1.00","USD","-"
"RVMD","REVOLUTION MEDICINES INC","Health Care","Equity","5,828,135.84","0.01","5,828,135.84","126,041.00","46.24","United States","NASDAQ","USD","1.00","USD","-"
"ADC","AGREE REALTY REIT CORP","Real Estate","Equity","5,809,310.94","0.01","5,809,310.94","78,781.00","73.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FIVE","FIVE BELOW INC","Consumer Discretionary","Equity","5,791,442.10","0.01","5,791,442.10","39,730.00","145.77","United States","NASDAQ","USD","1.00","USD","-"
"ALSN","ALLISON TRANSMISSION HOLDINGS INC","Industrials","Equity","5,764,850.00","0.01","5,764,850.00","63,700.00","90.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CART","MAPLEBEAR INC","Consumer Staples","Equity","5,766,006.27","0.01","5,766,006.27","125,539.00","45.93","United States","NASDAQ","USD","1.00","USD","-"
"OLLI","OLLIES BARGAIN OUTLET HOLDINGS INC","Consumer Discretionary","Equity","5,750,529.99","0.01","5,750,529.99","43,707.00","131.57","United States","NASDAQ","USD","1.00","USD","-"
"TTC","TORO","Industrials","Equity","5,751,282.96","0.01","5,751,282.96","71,963.00","79.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NFG","NATIONAL FUEL GAS","Utilities","Equity","5,724,150.75","0.01","5,724,150.75","65,025.00","88.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXP","EAGLE MATERIALS INC","Materials","Equity","5,702,576.88","0.01","5,702,576.88","24,024.00","237.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EMN","EASTMAN CHEMICAL","Materials","Equity","5,673,513.60","0.01","5,673,513.60","83,520.00","67.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ESTC","ELASTIC NV","Information Technology","Equity","5,669,559.60","0.01","5,669,559.60","63,660.00","89.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COLB","COLUMBIA BANKING SYSTEM INC","Financials","Equity","5,670,753.00","0.01","5,670,753.00","215,700.00","26.29","United States","NASDAQ","USD","1.00","USD","-"
"CRL","CHARLES RIVER LABORATORIES INTERNA","Health Care","Equity","5,666,457.02","0.01","5,666,457.02","35,473.00","159.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACI","ALBERTSONS COMPANY INC CLASS A","Consumer Staples","Equity","5,658,588.00","0.01","5,658,588.00","302,275.00","18.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LW","LAMB WESTON HOLDINGS INC","Consumer Staples","Equity","5,659,278.24","0.01","5,659,278.24","99,077.00","57.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CGNX","COGNEX CORP","Information Technology","Equity","5,644,821.00","0.01","5,644,821.00","125,580.00","44.95","United States","NASDAQ","USD","1.00","USD","-"
"XP","XP CLASS A INC","Financials","Equity","5,623,701.63","0.01","5,623,701.63","297,393.00","18.91","Brazil","NASDAQ","USD","1.00","USD","-"
"ALK","ALASKA AIR GROUP INC","Industrials","Equity","5,624,405.64","0.01","5,624,405.64","88,074.00","63.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BEN","FRANKLIN RESOURCES INC","Financials","Equity","5,620,771.42","0.01","5,620,771.42","226,097.00","24.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BROS","DUTCH BROS INC CLASS A","Consumer Discretionary","Equity","5,602,691.50","0.01","5,602,691.50","84,251.00","66.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MKSI","MKS INC","Information Technology","Equity","5,582,616.00","0.01","5,582,616.00","48,126.00","116.00","United States","NASDAQ","USD","1.00","USD","-"
"UGI","UGI CORP","Utilities","Equity","5,580,323.28","0.01","5,580,323.28","160,216.00","34.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SGAFT","CASH COLLATERAL USD SGAFT","Cash and/or Derivatives","Cash Collateral and Margins","5,570,000.00","0.01","5,570,000.00","5,570,000.00","100.00","United States","-","USD","1.00","USD","Sep 01, 2016"
"WING","WINGSTOP INC","Consumer Discretionary","Equity","5,548,390.60","0.01","5,548,390.60","20,198.00","274.70","United States","NASDAQ","USD","1.00","USD","-"
"R","RYDER SYSTEM INC","Industrials","Equity","5,545,112.07","0.01","5,545,112.07","29,251.00","189.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HSIC","HENRY SCHEIN INC","Health Care","Equity","5,540,770.30","0.01","5,540,770.30","79,666.00","69.55","United States","NASDAQ","USD","1.00","USD","-"
"JAZZ","JAZZ PHARMACEUTICALS PLC","Health Care","Equity","5,534,313.72","0.01","5,534,313.72","43,082.00","128.46","United States","NASDAQ","USD","1.00","USD","-"
"VMI","VALMONT INDS INC","Industrials","Equity","5,527,489.80","0.01","5,527,489.80","14,294.00","386.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AXS","AXIS CAPITAL HOLDINGS LTD","Financials","Equity","5,527,931.70","0.01","5,527,931.70","55,669.00","99.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PCTY","PAYLOCITY HOLDING CORP","Industrials","Equity","5,504,338.95","0.01","5,504,338.95","32,015.00","171.93","United States","NASDAQ","USD","1.00","USD","-"
"RBRK","RUBRIK INC CLASS A","Information Technology","Equity","5,499,501.34","0.01","5,499,501.34","70,606.00","77.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CBSH","COMMERCE BANCSHARES INC","Financials","Equity","5,499,824.56","0.01","5,499,824.56","91,496.00","60.11","United States","NASDAQ","USD","1.00","USD","-"
"FLS","FLOWSERVE CORP","Industrials","Equity","5,489,957.38","0.01","5,489,957.38","96,893.00","56.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHWY","CHEWY INC CLASS A","Consumer Discretionary","Equity","5,478,822.10","0.01","5,478,822.10","152,105.00","36.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CFR","CULLEN FROST BANKERS INC","Financials","Equity","5,468,459.19","0.01","5,468,459.19","42,719.00","128.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FBIN","FORTUNE BRANDS INNOVATIONS INC","Industrials","Equity","5,459,359.50","0.01","5,459,359.50","89,866.00","60.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KD","KYNDRYL HOLDINGS INC","Information Technology","Equity","5,457,465.66","0.01","5,457,465.66","166,742.00","32.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VNO","VORNADO REALTY TRUST REIT","Real Estate","Equity","5,452,183.83","0.01","5,452,183.83","129,783.00","42.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HRL","HORMEL FOODS CORP","Consumer Staples","Equity","5,411,765.48","0.01","5,411,765.48","212,894.00","25.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SNV","SYNOVUS FINANCIAL CORP","Financials","Equity","5,397,605.59","0.01","5,397,605.59","104,221.00","51.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VOYA","VOYA FINANCIAL INC","Financials","Equity","5,380,958.60","0.01","5,380,958.60","70,220.00","76.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MHK","MOHAWK INDUSTRIES INC","Consumer Discretionary","Equity","5,331,462.50","0.01","5,331,462.50","38,150.00","139.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ELF","ELF BEAUTY INC","Consumer Staples","Equity","5,321,908.15","0.01","5,321,908.15","38,545.00","138.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LNW","LIGHT WONDER INC","Consumer Discretionary","Equity","5,318,180.20","0.01","5,318,180.20","60,140.00","88.43","United States","NASDAQ","USD","1.00","USD","-"
"PNFP","PINNACLE FINANCIAL PARTNERS INC","Financials","Equity","5,311,615.80","0.01","5,311,615.80","54,311.00","97.80","United States","NASDAQ","USD","1.00","USD","-"
"TEM","TEMPUS AI INC CLASS A","Health Care","Equity","5,314,015.68","0.01","5,314,015.68","59,856.00","88.78","United States","NASDAQ","USD","1.00","USD","-"
"MGM","MGM RESORTS INTERNATIONAL","Consumer Discretionary","Equity","5,265,872.04","0.01","5,265,872.04","149,006.00","35.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LNC","LINCOLN NATIONAL CORP","Financials","Equity","5,258,718.30","0.01","5,258,718.30","124,762.00","42.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OMF","ONEMAIN HOLDINGS INC","Financials","Equity","5,229,033.92","0.01","5,229,033.92","84,667.00","61.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MUSA","MURPHY USA INC","Consumer Discretionary","Equity","5,151,832.14","0.01","5,151,832.14","13,091.00","393.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STWD","STARWOOD PROPERTY TRUST REIT INC","Financials","Equity","5,129,503.26","0.01","5,129,503.26","249,247.00","20.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MKTX","MARKETAXESS HOLDINGS INC","Financials","Equity","5,116,123.62","0.01","5,116,123.62","27,147.00","188.46","United States","NASDAQ","USD","1.00","USD","-"
"FOX","FOX CORP CLASS B","Communication","Equity","5,115,070.52","0.01","5,115,070.52","96,803.00","52.84","United States","NASDAQ","USD","1.00","USD","-"
"LYFT","LYFT INC CLASS A","Industrials","Equity","5,100,489.52","0.01","5,100,489.52","278,411.00","18.32","United States","NASDAQ","USD","1.00","USD","-"
"MIDD","MIDDLEBY CORP","Industrials","Equity","5,088,507.48","0.01","5,088,507.48","36,666.00","138.78","United States","NASDAQ","USD","1.00","USD","-"
"CORT","CORCEPT THERAPEUTICS INC","Health Care","Equity","5,080,604.16","0.01","5,080,604.16","68,352.00","74.33","United States","NASDAQ","USD","1.00","USD","-"
"EXLS","EXLSERVICE HOLDINGS INC","Industrials","Equity","5,078,480.40","0.01","5,078,480.40","115,080.00","44.13","United States","NASDAQ","USD","1.00","USD","-"
"AGCO","AGCO CORP","Industrials","Equity","5,078,507.70","0.01","5,078,507.70","46,515.00","109.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"G","GENPACT LTD","Industrials","Equity","5,071,906.49","0.01","5,071,906.49","117,053.00","43.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FR","FIRST INDUSTRIAL REALTY TRUST INC","Real Estate","Equity","5,070,705.92","0.01","5,070,705.92","96,328.00","52.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMG","AFFILIATED MANAGERS GROUP INC","Financials","Equity","5,066,061.20","0.01","5,066,061.20","21,470.00","235.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FAF","FIRST AMERICAN FINANCIAL CORP","Financials","Equity","5,057,554.29","0.01","5,057,554.29","74,343.00","68.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ARW","ARROW ELECTRONICS INC","Information Technology","Equity","5,037,262.20","0.01","5,037,262.20","38,970.00","129.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AXTA","AXALTA COATING SYSTEMS LTD","Materials","Equity","5,039,481.72","0.01","5,039,481.72","158,574.00","31.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HRB","H&R BLOCK INC","Consumer Discretionary","Equity","5,027,052.29","0.01","5,027,052.29","96,433.00","52.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHE","CHEMED CORP","Health Care","Equity","4,995,122.01","0.01","4,995,122.01","10,909.00","457.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TREX","TREX INC","Industrials","Equity","4,966,842.01","0.01","4,966,842.01","79,763.00","62.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STAG","STAG INDUSTRIAL REIT INC","Real Estate","Equity","4,934,079.20","0.01","4,934,079.20","135,440.00","36.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTG","MGIC INVESTMENT CORP","Financials","Equity","4,906,625.04","0.01","4,906,625.04","169,662.00","28.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LBRDK","LIBERTY BROADBAND CORP SERIES C","Communication","Equity","4,900,525.06","0.01","4,900,525.06","80,614.00","60.79","United States","NASDAQ","USD","1.00","USD","-"
"VNT","VONTIER CORP","Information Technology","Equity","4,890,436.98","0.01","4,890,436.98","113,126.00","43.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WH","WYNDHAM HOTELS RESORTS INC","Consumer Discretionary","Equity","4,893,253.36","0.01","4,893,253.36","55,316.00","88.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
